site_a,site_b,delay_ms,source_sat,target_sat,isl_hops,time_s
4,31,41.8310886183636,753,948,,45000.0
4,32,41.038601658980106,753,1000,,45000.0
4,33,45.60430920083577,753,1153,,45000.0
4,34,42.88288594643777,1708,1306,,45000.0
4,35,42.91920358950938,1708,1358,,45000.0
5,6,37.52704964421208,805,545,,45000.0
5,7,31.25143249494028,805,597,,45000.0
5,8,25.20865795054984,805,649,,45000.0
5,9,18.188748566552135,805,751,,45000.0
5,10,11.261278565887272,805,803,,45000.0
5,11,8.312411730963404,856,855,,45000.0
5,12,35.615313050513656,1811,1300,,45000.0
5,13,28.97994409118417,1811,1454,,45000.0
5,14,24.6043120347061,805,749,,45000.0
5,15,17.96120291928937,805,801,,45000.0
5,16,14.857461253901263,856,853,,45000.0
5,17,18.303359537649563,856,904,,45000.0
5,18,36.21577482255364,805,645,,45000.0
5,19,30.627474688586034,805,747,,45000.0
5,20,24.604093237318217,805,799,,45000.0
5,21,21.58900749774698,856,851,,45000.0
5,22,24.286648548182725,856,902,,45000.0
5,23,24.31483753801554,856,954,,45000.0
5,24,34.797593821995775,805,796,,45000.0
5,25,31.118955517994515,805,797,,45000.0
5,26,28.284838311016046,856,849,,45000.0
5,27,30.710703600898327,856,900,,45000.0
5,28,32.1324914636367,856,1003,,45000.0
5,29,32.46044316389873,856,1055,,45000.0
5,30,44.434837255530915,856,947,,45000.0
5,31,41.52831004345698,856,948,,45000.0
5,32,40.286221110842824,856,1000,,45000.0
5,33,44.85192865269849,856,1153,,45000.0
5,34,42.724013365895,856,1154,,45000.0
5,35,42.45890782736944,856,1206,,45000.0
6,7,11.167047417430584,545,597,,45000.0
6,8,17.92946831791742,1401,1555,,45000.0
6,9,24.241037277659906,1401,1607,,45000.0
6,10,30.451120154970077,545,803,,45000.0
6,11,36.969043983496775,545,855,,45000.0
6,12,11.029142490739831,545,595,,45000.0
6,13,11.339209336322048,545,647,,45000.0
6,14,14.996019651557905,545,698,,45000.0
6,15,23.806702807798718,1401,1557,,45000.0
6,16,29.694414003578327,1401,1609,,45000.0
6,17,33.42164855377132,545,904,,45000.0
6,18,17.35452901982609,545,645,,45000.0
6,19,14.708106011861746,1401,1352,,45000.0
6,20,17.99484538702562,1401,1353,,45000.0
6,21,23.94329987435769,545,851,,45000.0
6,22,26.640940924793437,545,902,,45000.0
6,23,32.818084619578315,545,954,,45000.0
6,24,25.574091202850507,1401,1200,,45000.0
6,25,25.828156928619347,1401,1252,,45000.0
6,26,23.68550117013466,1401,1303,,45000.0
6,27,24.194692315846172,1401,1355,,45000.0
6,28,29.455982811102324,1401,1407,,45000.0
6,29,34.32976897409627,1401,1509,,45000.0
6,30,37.58142681385353,1401,998,,45000.0
6,31,37.24780141700696,545,948,,45000.0
6,32,35.0386022709446,1401,1152,,45000.0
6,33,36.13571059548359,1401,1204,,45000.0
6,34,33.03560435928207,1401,1306,,45000.0
6,35,34.41478209186747,1401,1358,,45000.0
7,8,11.298080839580692,597,649,,45000.0
7,9,17.910550252270266,597,751,,45000.0
7,10,24.175503005698285,597,803,,45000.0
7,11,30.887641894758236,597,855,,45000.0
7,12,10.854887949853227,597,595,,45000.0
7,13,8.416561218335563,1453,1454,,45000.0
7,14,11.90007455305741,1503,1505,,45000.0
7,15,17.72425742113905,597,801,,45000.0
7,16,24.108098951794794,1453,1609,,45000.0
7,17,27.547675677251295,597,904,,45000.0
7,18,17.360016788879808,597,645,,45000.0
7,19,14.92529336003143,1453,1352,,45000.0
7,20,14.843890241368499,1453,1404,,45000.0
7,21,20.822138568905785,1453,1456,,45000.0
7,22,23.908425904654866,1453,1559,,45000.0
7,23,27.16331279486838,597,954,,45000.0
7,24,25.578115457214835,1453,1200,,45000.0
7,25,25.598788211584864,1453,1252,,45000.0
7,26,23.456132453100178,1453,1303,,45000.0
7,27,21.750912421779425,1453,1406,,45000.0
7,28,24.592941382318006,1453,1407,,45000.0
7,29,29.46672754531195,1453,1509,,45000.0
7,30,37.106923976377104,1453,998,,45000.0
7,31,37.62012137988043,1453,1050,,45000.0
7,32,34.31935290230971,1453,1152,,45000.0
7,33,35.190343012147025,1453,1204,,45000.0
7,34,32.09023677594551,1453,1306,,45000.0
7,35,33.28953591045955,1453,1358,,45000.0
8,9,11.044003251118546,1555,1607,,45000.0
8,10,18.0339646262718,1555,1659,,45000.0
8,11,24.40653676622493,1555,1761,,45000.0
8,12,17.588931423312555,649,595,,45000.0
8,13,11.290200142499538,649,647,,45000.0
8,14,11.487915169150897,1555,1505,,45000.0
8,15,11.123536114673042,1555,1557,,45000.0
8,16,17.61171466692703,1555,1609,,45000.0
8,17,21.8488170377845,649,904,,45000.0
8,18,17.991300918957823,649,645,,45000.0
8,19,20.64230212922594,1555,1352,,45000.0
8,20,20.17359474789399,1555,1404,,45000.0
8,21,20.353432174573406,1555,1456,,45000.0
8,22,17.84937967901046,1555,1559,,45000.0
8,23,23.749675241996467,1555,1611,,45000.0
8,24,28.87135727526621,649,745,,45000.0
8,25,28.585685479297297,649,797,,45000.0
8,26,28.3484989004023,1555,1303,,45000.0
8,27,26.16937722366545,1555,1406,,45000.0
8,28,26.69131216899173,1555,1458,,45000.0
8,29,24.37348370355893,1555,1509,,45000.0
8,30,41.36903082429574,649,947,,45000.0
8,31,39.26764588900705,649,948,,45000.0
8,32,38.24591696572046,1555,1152,,45000.0
8,33,38.63393557079702,1555,1204,,45000.0
8,34,35.53382933459551,1555,1306,,45000.0
8,35,36.29988379599747,1555,1358,,45000.0
9,10,11.11281907731014,751,803,,45000.0
9,11,17.865008420450643,1607,1761,,45000.0
9,12,21.247031262483453,1607,1300,,45000.0
9,13,14.611662303153967,1607,1454,,45000.0
9,14,11.44317153762249,751,749,,45000.0
9,15,11.089506942055749,751,801,,45000.0
9,16,11.241815136218976,1607,1609,,45000.0
9,17,14.8289076537868,751,904,,45000.0
9,18,23.491359933649434,751,645,,45000.0
9,19,17.90305979968182,751,747,,45000.0
9,20,14.817942973228918,751,748,,45000.0
9,21,17.428775469396854,751,851,,45000.0
9,22,14.711573053832378,1607,1610,,45000.0
9,23,17.804554140337444,1607,1611,,45000.0
9,24,24.162871952488594,751,745,,45000.0
9,25,23.387495533246557,751,797,,45000.0
9,26,23.231236942546758,751,849,,45000.0
9,27,25.58532872633279,1607,1406,,45000.0
9,28,25.866754594303615,1607,1458,,45000.0
9,29,23.548926128870814,1607,1509,,45000.0
9,30,37.598268940171025,751,947,,45000.0
9,31,35.04728156783265,751,948,,45000.0
9,32,34.25479460844915,751,1000,,45000.0
9,33,37.5626111009744,1607,1204,,45000.0
9,34,34.46250486477288,1607,1306,,45000.0
9,35,34.99033497703954,1607,1358,,45000.0
10,11,11.1919688821944,803,855,,45000.0
10,12,27.522522329997315,1659,1300,,45000.0
10,13,21.274457028577487,1659,1454,,45000.0
10,14,14.88953869960751,1659,1506,,45000.0
10,15,10.885273430047379,803,801,,45000.0
10,16,8.476749000464052,1659,1660,,45000.0
10,17,11.841813619907382,1709,1711,,45000.0
10,18,26.491168893535647,1659,1250,,45000.0
10,19,21.207604201292693,1659,1352,,45000.0
10,20,17.52816374807622,803,799,,45000.0
10,21,17.404283702974887,803,851,,45000.0
10,22,14.922278176033766,1659,1610,,45000.0
10,23,14.85454915466552,1659,1662,,45000.0
10,24,27.721664332753782,803,796,,45000.0
10,25,24.04302602875252,803,797,,45000.0
10,26,23.64347078430419,803,849,,45000.0
10,27,25.5828699638093,1659,1406,,45000.0
10,28,25.630902280429996,1659,1458,,45000.0
10,29,23.313073814997196,1659,1509,,45000.0
10,30,38.92640525809255,803,947,,45000.0
10,31,36.181603850304775,803,948,,45000.0
10,32,35.15652643916028,803,1000,,45000.0
10,33,37.08162538695378,1659,1204,,45000.0
10,34,33.98151915075226,1659,1306,,45000.0
10,35,34.264602902291834,1659,1358,,45000.0
11,12,33.89509446995044,1761,1300,,45000.0
11,13,27.647029168530615,1761,1454,,45000.0
11,14,21.262110839560638,1761,1506,,45000.0
11,15,17.597412319107335,855,801,,45000.0
11,16,11.282116300982215,855,853,,45000.0
11,17,11.404012754040494,1761,1711,,45000.0
11,18,32.86374103348878,1761,1250,,45000.0
11,19,27.58017634124582,1761,1352,,45000.0
11,20,23.826887715622068,855,799,,45000.0
11,21,18.01366254482793,855,851,,45000.0
11,22,20.708278584044756,1761,1610,,45000.0
11,23,20.25324561299838,1761,1662,,45000.0
11,24,33.294617284370034,855,796,,45000.0
11,25,29.85789838971097,855,797,,45000.0
11,26,24.709493358097,855,849,,45000.0
11,27,27.13535864797928,855,900,,45000.0
11,28,28.557146510717647,855,1003,,45000.0
11,29,28.274432917625987,1761,1509,,45000.0
11,30,40.85949230261186,855,947,,45000.0
11,31,37.95296509053793,855,948,,45000.0
11,32,36.71087615792377,855,1000,,45000.0
11,33,41.27658369977944,855,1153,,45000.0
11,34,38.46897591616626,1761,1306,,45000.0
11,35,38.260159099466215,1761,1358,,45000.0
12,13,8.4438653559329,1300,1403,,45000.0
12,14,14.339945559605082,595,698,,45000.0
12,15,20.612093818398556,1300,1557,,45000.0
12,16,26.275629494989047,1300,1609,,45000.0
12,17,31.915434015013478,595,904,,45000.0
12,18,10.794178107315524,595,645,,45000.0
12,19,8.68317450322866,1300,1301,,45000.0
12,20,13.906593382483758,595,748,,45000.0
12,21,19.43357406421339,595,850,,45000.0
12,22,25.134726386035595,595,902,,45000.0
12,23,30.536547964035446,1300,1611,,45000.0
12,24,16.79423361556567,1300,1200,,45000.0
12,25,17.288808453115845,1300,1252,,45000.0
12,26,15.146152694631157,1300,1303,,45000.0
12,27,20.28863249771407,1300,1355,,45000.0
12,28,25.311697954234127,1300,1407,,45000.0
12,29,29.260736655866374,595,1054,,45000.0
12,30,29.288844536111515,1300,998,,45000.0
12,31,30.285013509509398,1300,1050,,45000.0
12,32,26.984245031938677,1300,1152,,45000.0
12,33,28.288479252672325,1300,1204,,45000.0
12,34,25.188373016470813,1300,1306,,45000.0
12,35,28.310694638552484,1300,1307,,45000.0
13,14,8.220956254181742,647,698,,45000.0
13,15,14.36402851697873,1454,1557,,45000.0
13,16,20.464902806563696,1454,1609,,45000.0
13,17,26.646585156395158,647,904,,45000.0
13,18,11.265246715404167,647,645,,45000.0
13,19,8.503929221985233,1403,1352,,45000.0
13,20,11.200694096137397,1454,1404,,45000.0
13,21,17.16823647698153,647,851,,45000.0
13,22,19.865877527417275,647,902,,45000.0
13,23,25.691623676993665,1454,1611,,45000.0
13,24,19.369914412973994,1403,1200,,45000.0
13,25,19.623980138742834,1403,1252,,45000.0
13,26,17.481324380258147,1403,1303,,45000.0
13,27,17.99051552596966,1403,1355,,45000.0
13,28,20.949745237086905,1454,1407,,45000.0
13,29,25.82353140008085,1454,1509,,45000.0
13,30,31.37725002397702,1403,998,,45000.0
13,31,32.13519395863881,1403,1050,,45000.0
13,32,28.834425481068084,1403,1152,,45000.0
13,33,29.931533805607067,1403,1204,,45000.0
13,34,26.831427569405555,1403,1306,,45000.0
13,35,28.21060530199096,1403,1358,,45000.0
14,15,7.9791101880087485,1506,1557,,45000.0
14,16,14.28058793484047,1506,1609,,45000.0
14,17,20.498910944265347,749,904,,45000.0
14,18,14.534884649466896,698,645,,45000.0
14,19,11.107809214500893,1506,1352,,45000.0
14,20,8.409729768683784,749,748,,45000.0
14,21,11.020562264851717,749,851,,45000.0
14,22,13.718203315287465,749,902,,45000.0
14,23,19.89534701007234,749,954,,45000.0
14,24,17.75465874794346,749,745,,45000.0
14,25,16.979282328701423,749,797,,45000.0
14,26,16.82302373800162,749,849,,45000.0
14,27,17.26814041780196,1506,1406,,45000.0
14,28,18.035209784895816,1506,1458,,45000.0
14,29,20.350667246265502,1506,1509,,45000.0
14,30,31.19005573562589,749,947,,45000.0
14,31,28.639068363287514,749,948,,45000.0
14,32,27.84658140390402,749,1000,,45000.0
14,33,30.222580107570558,1506,1204,,45000.0
14,34,27.122473871369046,1506,1306,,45000.0
14,35,28.114647009747813,1506,1358,,45000.0
15,16,10.991291904083862,801,853,,45000.0
15,17,14.257446101600392,801,904,,45000.0
15,18,19.580740381936888,1557,1250,,45000.0
15,19,14.297175689693931,1557,1352,,45000.0
15,20,11.07691816351699,801,799,,45000.0
15,21,10.953038118415655,801,851,,45000.0
15,22,11.50425323947845,1557,1559,,45000.0
15,23,13.873083219217477,801,954,,45000.0
15,24,21.27041874819455,801,796,,45000.0
15,25,17.59178044419329,801,797,,45000.0
15,26,17.192225199744957,801,849,,45000.0
15,27,19.618090489627235,801,900,,45000.0
15,28,20.34618572945972,1557,1458,,45000.0
15,29,18.028357264026923,1557,1509,,45000.0
15,30,32.47515967353332,801,947,,45000.0
15,31,29.730358265745544,801,948,,45000.0
15,32,28.705280854601057,801,1000,,45000.0
15,33,32.28880913126501,1557,1204,,45000.0
15,34,29.1887028950635,1557,1306,,45000.0
15,35,29.954757356465464,1557,1358,,45000.0
16,17,8.121894169707042,853,904,,45000.0
16,18,25.01088348577898,1609,1250,,45000.0
16,19,19.50727889592635,1609,1302,,45000.0
16,20,13.741061891635304,1609,1404,,45000.0
16,21,11.407542129804458,853,851,,45000.0
16,22,8.438310265857321,1609,1610,,45000.0
16,23,11.411477000921519,1660,1662,,45000.0
16,24,24.475287107481638,1609,1200,,45000.0
16,25,23.2517779746875,853,797,,45000.0
16,26,18.103372943073527,853,849,,45000.0
16,27,19.312065938357733,1609,1406,,45000.0
16,28,19.593491806328558,1609,1458,,45000.0
16,29,17.27566334089576,1609,1509,,45000.0
16,30,34.25337188758839,853,947,,45000.0
16,31,31.346844675514454,853,948,,45000.0
16,32,30.104755742900306,853,1000,,45000.0
16,33,31.289348312999337,1609,1204,,45000.0
16,34,28.189242076797825,1609,1306,,45000.0
16,35,28.717072189064485,1609,1358,,45000.0
17,18,31.181138953634036,904,645,,45000.0
17,19,25.592838819666426,904,747,,45000.0
17,20,20.050197383413945,904,799,,45000.0
17,21,14.466267115102475,904,851,,45000.0
17,22,11.292106026026355,1712,1610,,45000.0
17,23,8.396201133342057,955,954,,45000.0
17,24,28.795838358909773,904,796,,45000.0
17,25,25.59171002766588,904,797,,45000.0
17,26,20.689506881832454,904,849,,45000.0
17,27,17.85019126888477,955,951,,45000.0
17,28,17.10722352696916,955,1003,,45000.0
17,29,16.96843702325385,955,1055,,45000.0
17,30,31.38243885162124,955,947,,45000.0
17,31,28.28600967430679,955,948,,45000.0
17,32,26.688380718808876,955,1000,,45000.0
17,33,31.25408826066454,955,1153,,45000.0
17,34,28.67657095989861,955,1154,,45000.0
17,35,27.92334427516206,955,1206,,45000.0
18,19,7.651821066766994,1250,1301,,45000.0
18,20,13.311314869226276,1250,1353,,45000.0
18,21,18.94257514689037,645,850,,45000.0
18,22,24.0921740734422,1250,1559,,45000.0
18,23,28.78192091777754,1250,1611,,45000.0
18,24,10.40593428019878,1250,1200,,45000.0
18,25,11.145643399765657,1250,1252,,45000.0
18,26,13.636272403404385,1250,1303,,45000.0
18,27,18.145907485949515,645,900,,45000.0
18,28,23.33095287753253,1250,1407,,45000.0
18,29,27.791911827082043,645,1054,,45000.0
18,30,23.390426237792465,1250,998,,45000.0
18,31,23.05949782015921,644,948,,45000.0
18,32,21.311944764063313,1250,1152,,45000.0
18,33,22.796057762774396,1250,1204,,45000.0
18,34,23.02774916179178,1250,1306,,45000.0
18,35,26.052683689765864,1250,1307,,45000.0
19,20,7.807710279373646,1302,1353,,45000.0
19,21,13.354275012922757,747,850,,45000.0
19,22,18.81213119068854,747,902,,45000.0
19,23,23.768197364972746,1302,1611,,45000.0
19,24,10.02588301650297,1302,1200,,45000.0
19,25,10.288000652799422,747,797,,45000.0
19,26,8.377802095568459,1302,1303,,45000.0
19,27,12.5576073519819,747,900,,45000.0
19,28,18.54334735517143,1302,1407,,45000.0
19,29,22.203611693114432,747,1054,,45000.0
19,30,22.520493937048816,1302,998,,45000.0
19,31,21.947786687385516,747,948,,45000.0
19,32,20.215894432875974,1302,1152,,45000.0
19,33,21.520128653609625,1302,1204,,45000.0
19,34,18.420022417408113,1302,1306,,45000.0
19,35,21.542344039489784,1302,1307,,45000.0
20,21,7.568337432613854,799,850,,45000.0
20,22,13.269489754436059,799,902,,45000.0
20,23,18.967782762065273,1404,1611,,45000.0
20,24,12.775718490928934,1353,1200,,45000.0
20,25,11.083500824260803,799,797,,45000.0
20,26,10.68394557981247,799,849,,45000.0
20,27,11.383875361619928,1404,1406,,45000.0
20,28,14.225904322158515,1404,1407,,45000.0
20,29,17.395500024266838,799,1054,,45000.0
20,30,24.783054101931956,1353,998,,45000.0
20,31,23.222078645813056,799,948,,45000.0
20,32,22.19700123466857,799,1000,,45000.0
20,33,23.337337883562007,1353,1204,,45000.0
20,34,20.237231647360495,1353,1306,,45000.0
20,35,21.6164093799459,1353,1358,,45000.0
21,22,7.582979361417486,1456,1559,,45000.0
21,23,13.249882393916298,1456,1611,,45000.0
21,24,17.036067001361825,850,796,,45000.0
21,25,13.599348106702761,850,797,,45000.0
21,26,8.450943075088787,850,849,,45000.0
21,27,10.546029605247643,1456,1406,,45000.0
21,28,11.3130989723415,1456,1458,,45000.0
21,29,13.628556433711184,1456,1509,,45000.0
21,30,24.600942019603657,850,947,,45000.0
21,31,21.694414807529718,850,948,,45000.0
21,32,20.45232587491557,850,1000,,45000.0
21,33,23.500469295016245,1456,1204,,45000.0
21,34,20.400363058814726,1456,1306,,45000.0
21,35,21.39253619719349,1456,1358,,45000.0
22,23,7.747981939260166,1508,1611,,45000.0
22,24,22.015130729931887,902,796,,45000.0
22,25,17.72070184573107,1559,1252,,45000.0
22,26,13.908799252854571,902,849,,45000.0
22,27,10.167683920929143,1508,1406,,45000.0
22,28,10.4108669488035,953,1003,,45000.0
22,29,8.371790400822626,1508,1509,,45000.0
22,30,24.686082273455586,953,947,,45000.0
22,31,21.589653096141134,953,948,,45000.0
22,32,19.99202414064322,953,1000,,45000.0
22,33,22.632242268060715,1508,1204,,45000.0
22,34,19.532136031859206,1508,1306,,45000.0
22,35,20.298190493261167,1508,1358,,45000.0
23,24,27.249492171840643,954,796,,45000.0
23,25,22.410448690066406,1611,1252,,45000.0
23,26,17.219354254354293,1611,1304,,45000.0
23,27,12.723635004514868,1611,1406,,45000.0
23,28,11.225382387948219,1005,1003,,45000.0
23,29,10.687232407052896,1611,1509,,45000.0
23,30,27.93014007013937,1005,998,,45000.0
23,31,24.555810715680682,1005,999,,45000.0
23,32,21.479146306430746,1005,1000,,45000.0
23,33,24.70091737915648,1611,1204,,45000.0
23,34,21.600811142954964,1611,1306,,45000.0
23,35,22.12864125522162,1611,1358,,45000.0
24,25,7.130885248211294,796,847,,45000.0
24,26,11.999391522304004,796,899,,45000.0
24,27,15.760606891225246,796,900,,45000.0
24,28,20.67679499170582,796,1053,,45000.0
24,29,24.142538443454477,796,1054,,45000.0
24,30,11.620580862071643,1099,998,,45000.0
24,31,13.373191564658832,1099,1050,,45000.0
24,32,11.744122804890704,1099,1101,,45000.0
24,33,16.403302420665085,1099,1153,,45000.0
24,34,19.855927858952782,1099,1154,,45000.0
24,35,24.52163036560848,1099,1307,,45000.0
25,26,7.2648001756932565,1252,1303,,45000.0
25,27,12.162533223745033,1252,1355,,45000.0
25,28,16.959480649821405,1252,1407,,45000.0
25,29,21.510961911976967,797,1054,,45000.0
25,30,14.695760266453126,847,947,,45000.0
25,31,11.789233054379187,847,948,,45000.0
25,32,10.547144121765038,847,1000,,45000.0
25,33,14.594720136231043,1201,1204,,45000.0
25,34,16.65627693408065,1252,1306,,45000.0
25,35,19.681211462054737,1252,1307,,45000.0
26,27,6.971438788032916,1304,1355,,45000.0
26,28,11.99450424455298,1304,1407,,45000.0
26,29,15.567369214716543,950,1054,,45000.0
26,30,13.614245621221025,1253,998,,45000.0
26,31,11.906251258925666,950,948,,45000.0
26,32,10.30862230342775,950,1000,,45000.0
26,33,13.019877146202958,1253,1204,,45000.0
26,34,11.87117930678966,1304,1306,,45000.0
26,35,14.993500928871331,1304,1307,,45000.0
27,28,7.197214912391923,1002,1053,,45000.0
27,29,10.66295836414058,1002,1054,,45000.0
27,30,17.71039020835037,951,947,,45000.0
27,31,13.688020852917981,1305,1050,,45000.0
27,32,10.387252375347261,1305,1152,,45000.0
27,33,11.691486596080912,1305,1204,,45000.0
27,34,8.591380359879398,1305,1306,,45000.0
27,35,11.71370198196107,1305,1307,,45000.0
28,29,7.144589691901055,1003,1054,,45000.0
28,30,19.693160694755125,1053,998,,45000.0
28,31,15.011387121022848,1053,1050,,45000.0
28,32,11.643414812585757,1053,1051,,45000.0
28,33,14.616532782932051,1053,1153,,45000.0
28,34,11.683475132947008,1053,1154,,45000.0
28,35,10.480646719503982,1053,1206,,45000.0
29,30,23.158904146503783,1054,998,,45000.0
29,31,18.477130572771504,1054,1050,,45000.0
29,32,15.109158264334416,1054,1051,,45000.0
29,33,13.66320109387818,1459,1204,,45000.0
29,34,10.563094857676669,1459,1306,,45000.0
29,35,11.555267996055434,1459,1358,,45000.0
30,31,8.250978405027197,998,999,,45000.0
30,32,11.573044571556785,998,1101,,45000.0
30,33,16.232224187331166,998,1153,,45000.0
30,34,19.684849625618863,998,1154,,45000.0
30,35,24.35055213227456,998,1307,,45000.0
31,32,6.891270997824507,1050,1101,,45000.0
31,33,11.55045061359889,1050,1153,,45000.0
31,34,15.00307605188659,1050,1154,,45000.0
31,35,19.668778558542286,1050,1307,,45000.0
